stock,endDate,cash
SNPS,2019-10-31,728597000.0
SNR,2016-12-31,58048000.0
SNR,2017-12-31,137327000.0
SNR,2018-12-31,72422000.0
SNR,2019-12-31,39614000.0
SNSS,2016-12-31,8056000.0
SNSS,2017-12-31,26977000.0
SNSS,2018-12-31,13696000.0
SNSS,2019-12-31,12761000.0
SNV,2016-12-31,396602000.0
SNV,2017-12-31,874633000.0
SNV,2018-12-31,1117964000.0
SNV,2019-12-31,987618000.0
SNX,2016-11-30,380717000.0
SNX,2017-11-30,550688000.0
SNX,2018-11-30,454694000.0
SNX,2019-11-30,225529000.0
SO,2016-12-31,1975000000.0
SO,2017-12-31,2130000000.0
SO,2018-12-31,1396000000.0
SO,2019-12-31,1975000000.0
SOGO,2016-12-31,286078000.0
SOGO,2017-12-31,694207000.0
SOGO,2018-12-31,185175000.0
SOGO,2019-12-31,142464000.0
SOHO,2016-12-31,31766775.0
SOHO,2017-12-31,29777845.0
SOHO,2018-12-31,33792773.0
SOHO,2019-12-31,23738066.0
SOHU,2016-12-31,1050957000.0
SOHU,2017-12-31,1364096000.0
SOHU,2018-12-31,819485000.0
SOHU,2019-12-31,305126000.0
SOI,2016-12-31,3568000.0
SOI,2017-12-31,63421000.0
SOI,2018-12-31,25057000.0
SOI,2019-12-31,66882000.0
SOL,2016-12-31,3964896.0
SOL,2017-12-31,13429301.0
SOL,2018-12-31,6750178.0
SOL,2019-12-31,24292113.0
SOLY,2016-12-31,155892.0
SOLY,2017-12-31,18412.0
SOLY,2018-12-31,133435.0
SOLY,2019-12-31,11876425.0
SON,2016-12-31,257226000.0
SON,2017-12-31,254912000.0
SON,2018-12-31,120389000.0
SON,2019-12-31,145283000.0
SONA,2016-12-31,44492000.0
SONA,2017-12-31,25463000.0
SONA,2018-12-31,28611000.0
SONA,2019-12-31,31928000.0
SONM,2017-12-31,1581000.0
SONM,2018-12-31,13049000.0
SONM,2019-12-31,11298000.0
SONN,2018-09-30,5419.0
SONN,2019-09-30,35653.0
SONO,2016-10-01,74913000.0
SONO,2017-09-30,130595000.0
SONO,2018-09-29,220930000.0
SONO,2019-09-28,338641000.0
SOR,2016-12-31,32.0
SOR,2017-12-31,173.0
SOR,2018-12-31,261.0
SOR,2019-12-31,86588.0
SORL,2015-12-31,30230828.0
SORL,2016-12-31,8057155.0
SORL,2017-12-31,4221940.0
SORL,2018-12-31,73588229.0
SP,2016-12-31,22200000.0
SP,2017-12-31,22800000.0
SP,2018-12-31,39900000.0
SP,2019-12-31,24100000.0
SPAR,2016-12-31,32041000.0
SPAR,2017-12-31,33523000.0
SPAR,2018-12-31,27439000.0
SPAR,2019-12-31,19349000.0
SPB,2016-09-30,465200000.0
SPB,2017-09-30,270100000.0
SPB,2018-09-30,552500000.0
SPB,2019-09-30,627100000.0
SPCB,2015-12-31,22246000.0
SPCB,2016-12-31,1708000.0
SPCB,2017-12-31,1037000.0
SPCB,2018-12-31,1639000.0
SPCE,2017-12-31,81066000.0
SPCE,2018-12-31,73990000.0
SPCE,2019-12-31,480443000.0
SPFI,2017-12-31,294563000.0
SPFI,2018-12-31,245989000.0
SPFI,2019-12-31,158099000.0
SPG,2016-12-31,560059000.0
SPG,2017-12-31,1482309000.0
SPG,2018-12-31,514335000.0
SPG,2019-12-31,669373000.0
SPGI,2016-12-31,2392000000.0
SPGI,2017-12-31,2777000000.0
SPGI,2018-12-31,1917000000.0
SPGI,2019-12-31,2866000000.0
SPH,2016-09-24,37341000.0
SPH,2017-09-30,2789000.0
SPH,2018-09-29,5164000.0
SPH,2019-09-28,2441000.0
SPKE,2016-12-31,18960000.0
SPKE,2017-12-31,29419000.0
SPKE,2018-12-31,41002000.0
SPKE,2019-12-31,56664000.0
SPLK,2017-01-31,421346000.0
SPLK,2018-01-31,545947000.0
SPLK,2019-01-31,1876165000.0
SPLK,2020-01-31,778653000.0
SPLP,2016-12-31,450128000.0
SPLP,2017-12-31,418755000.0
SPLP,2018-12-31,334884000.0
SPLP,2019-12-31,148348000.0
SPN,2016-12-31,187591000.0
SPN,2017-12-31,172000000.0
SPN,2018-12-31,158050000.0
SPN,2019-12-31,272624000.0
SPNE,2016-12-31,14566000.0
SPNE,2017-12-31,10788000.0
SPNE,2018-12-31,24233000.0
SPNE,2019-12-31,20199000.0
SPNS,2016-12-31,60908000.0
SPNS,2017-12-31,71467000.0
SPNS,2018-12-31,64628000.0
SPNS,2019-12-31,66295000.0
SPOK,2016-12-31,125816000.0
SPOK,2017-12-31,103179000.0
SPOK,2018-12-31,83343000.0
SPOK,2019-12-31,47361000.0
SPPI,2016-12-31,158222000.0
SPPI,2017-12-31,227323000.0
SPPI,2018-12-31,157480000.0
SPPI,2019-12-31,64418000.0
SPR,2016-12-31,697700000.0
SPR,2017-12-31,423300000.0
SPR,2018-12-31,773600000.0
SPR,2019-12-31,2350500000.0
SPRO,2016-12-31,10315000.0
SPRO,2017-12-31,87288000.0
SPRO,2018-12-31,34080000.0
SPRO,2019-12-31,29730000.0
SPRT,2016-12-31,16890000.0
SPRT,2017-12-31,18050000.0
SPRT,2018-12-31,25182000.0
SPRT,2019-12-31,10087000.0
SPSC,2016-12-31,115877000.0
SPSC,2017-12-31,123127000.0
SPSC,2018-12-31,133859000.0
SPSC,2019-12-31,179252000.0
SPT,2017-12-31,4847000.0
SPT,2018-12-31,26190000.0
SPT,2019-12-31,135310000.0
SPTN,2016-12-31,24351000.0
SPTN,2017-12-30,15667000.0
SPTN,2018-12-29,18585000.0
SPTN,2019-12-28,24172000.0
SPWH,2017-01-28,1911000.0
SPWH,2018-02-03,1769000.0
SPWH,2019-02-02,1547000.0
SPWH,2020-02-01,1685000.0
SPWR,2017-01-01,425309000.0
SPWR,2017-12-31,435097000.0
SPWR,2018-12-30,309407000.0
SPWR,2019-12-29,422955000.0
SPXC,2016-12-31,99600000.0
SPXC,2017-12-31,124300000.0
SPXC,2018-12-31,68800000.0
SPXC,2019-12-31,54700000.0
SQ,2016-12-31,452030000.0
SQ,2017-12-31,696474000.0
SQ,2018-12-31,583173000.0
SQ,2019-12-31,1047118000.0
SQBG,2016-12-31,19133000.0
SQBG,2017-12-31,18902000.0
SQBG,2018-12-31,14106000.0
SQBG,2019-12-31,6264000.0
SQM,2016-12-31,514669000.0
SQM,2017-12-31,630438000.0
SQM,2018-12-31,556066000.0
SQM,2019-12-31,588530000.0
SQNS,2016-12-31,20202000.0
SQNS,2017-12-31,2948000.0
SQNS,2018-12-31,12086000.0
SQNS,2019-12-31,14098000.0
SR,2016-09-30,5200000.0
SR,2017-09-30,7400000.0
SR,2018-09-30,4400000.0
SR,2019-09-30,5800000.0
SRAX,2016-12-31,1048762.0
SRAX,2017-12-31,1017299.0
SRAX,2018-12-31,2784000.0
SRAX,2019-12-31,32000.0
SRC,2016-12-31,10059000.0
SRC,2017-12-31,8792000.0
SRC,2018-12-31,14493000.0
SRC,2019-12-31,14492000.0
SRCE,2016-12-31,108304000.0
SRCE,2017-12-31,78033000.0
SRCE,2018-12-31,99079000.0
SRCE,2019-12-31,83365000.0
SRCL,2016-12-31,44200000.0
SRCL,2017-12-31,42200000.0
SRCL,2018-12-31,34300000.0
SRCL,2019-12-31,34700000.0
SRDX,2016-09-30,24987000.0
SRDX,2017-09-30,16534000.0
SRDX,2018-09-30,23318000.0
SRDX,2019-09-30,30361000.0
SRE,2016-12-31,349000000.0
SRE,2017-12-31,288000000.0
SRE,2018-12-31,102000000.0
SRE,2019-12-31,108000000.0
SREV,2016-12-31,47692000.0
SREV,2017-12-31,51389000.0
SREV,2018-12-31,26535000.0
SREV,2019-12-31,27089000.0
SRG,2016-12-31,52026000.0
SRG,2017-12-31,241569000.0
SRG,2018-12-31,532857000.0
SRG,2019-12-31,139260000.0
SRI,2016-12-31,50389000.0
SRI,2017-12-31,66003000.0
SRI,2018-12-31,81092000.0
SRI,2019-12-31,69403000.0
SRLP,2016-12-31,2682000.0
SRLP,2017-12-31,6815000.0
SRLP,2018-12-31,7530000.0
SRLP,2019-12-31,5386000.0
SRNE,2016-12-31,82398000.0
SRNE,2017-12-31,20429000.0
SRNE,2018-12-31,158738000.0
SRNE,2019-12-31,22521000.0
SRPT,2016-12-31,122420000.0
SRPT,2017-12-31,599691000.0
SRPT,2018-12-31,370829000.0
SRPT,2019-12-31,835080000.0
SRRA,2016-12-31,109007000.0
SRRA,2017-12-31,100348000.0
SRRA,2018-12-31,106046000.0
SRRA,2019-12-31,147528000.0
SRRK,2016-12-31,10033000.0
SRRK,2017-12-31,56461000.0
SRRK,2018-12-31,115069000.0
SRRK,2019-12-31,36308000.0
SRT,2017-03-31,15785000.0
SRT,2018-03-31,17693000.0
SRT,2018-12-31,16617000.0
SRT,2019-12-31,20464000.0
SRTS,2016-12-31,5042477.0
SRTS,2017-12-31,10085468.0
SRTS,2018-12-31,12484256.0
SRTS,2019-12-31,8100288.0
SSB,2016-12-31,373898000.0
SSB,2017-12-31,377327000.0
SSB,2018-12-31,408683000.0
SSB,2019-12-31,639704000.0
SSBI,2016-12-31,18651000.0
SSBI,2017-12-31,62646000.0
SSBI,2018-12-31,11278000.0
SSBI,2019-12-31,38299000.0
SSD,2016-12-31,226537000.0
SSD,2017-12-31,168514000.0
SSD,2018-12-31,160180000.0
SSD,2019-12-31,230210000.0
SSKN,2016-12-31,3928000.0
SSKN,2017-12-31,4069000.0
SSKN,2018-12-31,16487000.0
SSKN,2019-12-31,8129000.0
SSNC,2016-12-31,117558000.0
SSNC,2017-12-31,64100000.0
SSNC,2018-12-31,166700000.0
SSNC,2019-12-31,152800000.0
SSNT,2016-12-31,1621049.0
SSNT,2017-12-31,2235347.0
SSNT,2018-12-31,1900857.0
SSNT,2019-12-31,8658401.0
SSP,2016-12-31,134352000.0
SSP,2017-12-31,148699000.0
SSP,2018-12-31,107114000.0
SSP,2019-12-31,32968000.0
SSRM,2016-12-31,327127000.0
SSRM,2017-12-31,459864000.0
SSRM,2018-12-31,419212000.0
SSRM,2019-12-31,503647000.0
SSSS,2016-12-31,8332634.0
SSSS,2017-12-31,59838600.0
SSSS,2018-12-31,28184163.0
SSSS,2019-12-31,44861263.0
SSTI,2016-12-31,3865000.0
SSTI,2017-12-31,19567000.0
SSTI,2018-12-31,10218000.0
SSTI,2019-12-31,24550000.0
SSTK,2016-12-31,224190000.0
SSTK,2017-12-31,253428000.0
SSTK,2018-12-31,230852000.0
SSTK,2019-12-31,303261000.0
SSY,2016-06-30,3261000.0
SSY,2017-06-30,10494000.0
SSY,2018-06-30,3456000.0
SSY,2019-06-30,7742000.0
SSYS,2016-12-31,280328000.0
SSYS,2017-12-31,328761000.0
SSYS,2018-12-31,393167000.0
SSYS,2019-12-31,293484000.0
ST,2016-12-31,351428000.0
ST,2017-12-31,753089000.0
ST,2018-12-31,729833000.0
ST,2019-12-31,774119000.0
STAA,2016-12-30,13999000.0
STAA,2017-12-29,18520000.0
STAA,2018-12-28,103877000.0
STAA,2020-01-03,119968000.0
STAF,2016-12-31,650000.0
STAF,2017-12-30,3100000.0
STAF,2018-12-29,3181000.0
STAF,2019-12-28,1196000.0
STAG,2016-12-31,12192000.0
STAG,2017-12-31,24562000.0
STAG,2018-12-31,7968000.0
STAG,2019-12-31,9041000.0
STAR,2016-12-31,328744000.0
STAR,2017-12-31,657688000.0
STAR,2018-12-31,931751000.0
STAR,2019-12-31,307172000.0
STAY,2016-12-31,84158000.0
STAY,2017-12-31,113343000.0
STAY,2018-12-31,287458000.0
STAY,2019-12-31,346812000.0
STBA,2016-12-31,102686000.0
STBA,2017-12-31,80952000.0
STBA,2018-12-31,116689000.0
STBA,2019-12-31,153923000.0
STC,2016-12-31,171872000.0
STC,2017-12-31,135879000.0
STC,2018-12-31,154367000.0
STC,2019-12-31,290909000.0
STCN,2016-07-31,130790000.0
STCN,2017-07-31,110670000.0
STCN,2018-07-31,92138000.0
STCN,2019-07-31,32548000.0
STE,2017-03-31,282918000.0
STE,2018-03-31,201534000.0
STE,2019-03-31,220633000.0
STE,2020-03-31,319581000.0
STFC,2016-12-31,51100000.0
STFC,2017-12-31,91500000.0
STFC,2018-12-31,59800000.0
STFC,2019-12-31,78000000.0
STIM,2016-12-31,17040000.0
STIM,2017-12-31,29147000.0
STIM,2018-12-31,104583000.0
STIM,2019-12-31,75708000.0
STKL,2016-12-31,1251000.0
STKL,2017-12-30,3228000.0
STKL,2018-12-29,3280000.0
STKL,2019-12-28,1498000.0
STKS,2016-12-31,918000.0
STKS,2017-12-31,1548000.0
STKS,2018-12-31,1592000.0
STKS,2019-12-31,12344000.0
STL,2016-12-31,194052000.0
STL,2017-12-31,361793000.0
STL,2018-12-31,367401000.0
STL,2019-12-31,236384000.0
STLD,2016-12-31,841483000.0
STLD,2017-12-31,1028649000.0
STLD,2018-12-31,828220000.0
STLD,2019-12-31,1381460000.0
STM,2016-12-31,1629000000.0
STM,2017-12-31,1759000000.0
STM,2018-12-31,2266000000.0
STM,2019-12-31,2597000000.0
STML,2016-12-31,10316064.0
STML,2017-12-31,4795098.0
STML,2018-12-31,9443667.0
STML,2019-12-31,13561712.0
STMP,2016-12-31,106932000.0
STMP,2017-12-31,153903000.0
STMP,2018-12-31,113757000.0
STMP,2019-12-31,156307000.0
STND,2016-12-31,10520000.0
STND,2017-12-31,3965000.0
STND,2018-12-31,4707000.0
STND,2019-12-31,20727000.0
STNG,2016-12-31,99887000.0
STNG,2017-12-31,186462000.0
STNG,2018-12-31,593652000.0
STNG,2019-12-31,202303000.0
STOK,2017-12-31,1797000.0
STOK,2018-12-31,105399000.0
STOK,2019-12-31,222471000.0
STON,2016-12-31,12570000.0
STON,2017-12-31,6821000.0
STON,2018-12-31,18147000.0
STON,2019-12-31,34867000.0
STOR,2016-12-31,54200000.0
STOR,2017-12-31,42937000.0
STOR,2018-12-31,27511000.0
STOR,2019-12-31,99753000.0
STRA,2016-12-31,129245000.0
STRA,2017-12-31,155933000.0
STRA,2018-12-31,311732000.0
STRA,2019-12-31,419693000.0
STRL,2016-12-31,42785000.0
STRL,2017-12-31,83953000.0
STRL,2018-12-31,94095000.0
STRL,2019-12-31,45733000.0
STRM,2017-01-31,5654093.0
STRM,2018-01-31,4620000.0
STRM,2019-01-31,2376000.0
STRM,2020-01-31,1649000.0
STRO,2016-12-31,11593000.0
STRO,2017-12-31,22020000.0
STRO,2018-12-31,125298000.0
STRO,2019-12-31,4960000.0
STRS,2016-12-31,13597000.0
STRS,2017-12-31,14611000.0
STRS,2018-12-31,7902000.0
STRS,2019-12-31,8765000.0
STRT,2016-07-03,15477000.0
STRT,2017-07-02,8361000.0
STRT,2018-07-01,8090000.0
STRT,2019-06-30,7809000.0
STSA,2017-12-31,1658000.0
STSA,2018-12-31,5205000.0
STSA,2019-12-31,22755000.0
STT,2016-12-31,1314000000.0
STT,2017-12-31,2107000000.0
STT,2018-12-31,3212000000.0
STT,2019-12-31,3302000000.0
STWD,2016-12-31,615522000.0
STWD,2017-12-31,369448000.0
STWD,2018-12-31,239824000.0
STWD,2019-12-31,478388000.0
STX,2016-07-01,1125000000.0
STX,2017-06-30,2539000000.0
STX,2018-06-29,1853000000.0
STX,2019-06-28,2220000000.0
STXB,2016-12-31,140232000.0
STXB,2017-12-31,43649000.0
STXB,2018-12-31,68315000.0
STXB,2019-12-31,264357000.0
STXS,2016-12-31,8501392.0
STXS,2017-12-31,3686302.0
STXS,2018-12-31,10796072.0
STXS,2019-12-31,30182115.0
STZ,2017-02-28,177400000.0
STZ,2018-02-28,90300000.0
STZ,2019-02-28,93600000.0
STZ,2020-02-29,81400000.0
SUI,2016-12-31,8164000.0
SUI,2017-12-31,10127000.0
SUI,2018-12-31,50262000.0
SUI,2019-12-31,22130000.0
SUM,2016-12-31,143392000.0
SUM,2017-12-30,383556000.0
SUM,2018-12-29,128508000.0
SUM,2019-12-28,311319000.0
SUMR,2016-12-31,999000.0
SUMR,2017-12-30,681000.0
SUMR,2018-12-29,721000.0
SUMR,2019-12-28,395000.0
SUN,2016-12-31,103000000.0
SUN,2017-12-31,28000000.0
SUN,2018-12-31,56000000.0
SUN,2019-12-31,21000000.0
SUNS,2016-12-31,151828000.0
SUNS,2017-12-31,108600000.0
SUNS,2018-12-31,4875000.0
SUNS,2019-12-31,106952000.0
SUNW,2016-12-31,11069000.0
SUNW,2017-12-31,6356000.0
SUNW,2018-12-31,3628000.0
SUNW,2019-12-31,3154000.0
SUP,2016-12-25,57786000.0
SUP,2017-12-31,46360000.0
SUP,2018-12-31,47464000.0
SUP,2019-12-31,77927000.0
SUPN,2016-12-31,66398000.0
SUPN,2017-12-31,100304000.0
SUPN,2018-12-31,192248000.0
SUPN,2019-12-31,181381000.0
SURF,2016-12-31,9995000.0
SURF,2017-12-31,22455000.0
SURF,2018-12-31,82912000.0
SURF,2019-12-31,46755000.0
SVBI,2016-12-31,67014000.0
SVBI,2017-12-31,21853000.0
SVBI,2018-12-31,188340000.0
SVBI,2019-12-31,88193000.0
SVC,2016-12-31,10896000.0
SVC,2017-12-31,24139000.0
SVC,2018-12-31,25966000.0
SVC,2019-12-31,27633000.0
SVM,2017-03-31,73003000.0
SVM,2018-03-31,49199000.0
SVM,2019-03-31,67441000.0
SVM,2020-03-31,65777000.0
SVMK,2016-12-31,23287000.0
SVMK,2017-12-31,35345000.0
SVMK,2018-12-31,153807000.0
SVMK,2019-12-31,131035000.0
SVRA,2016-12-31,13373000.0
SVRA,2017-12-31,22121000.0
SVRA,2018-12-31,24301000.0
SVRA,2019-12-31,49804000.0
SVT,2016-12-31,3515000.0
SVT,2017-12-31,4707000.0
SVT,2018-12-31,2598000.0
SVT,2019-12-31,2029000.0
SWAV,2017-12-31,51923000.0
SWAV,2018-12-31,39643000.0
SWAV,2019-12-31,139045000.0
SWCH,2016-12-31,22713000.0
SWCH,2017-12-31,264666000.0
SWCH,2018-12-31,81560000.0
SWCH,2019-12-31,24721000.0
SWI,2016-12-31,101643000.0
SWI,2017-12-31,277716000.0
SWI,2018-12-31,382620000.0
SWI,2019-12-31,173372000.0
SWIR,2016-12-31,102772000.0
SWIR,2017-12-31,65003000.0
SWIR,2018-12-31,89076000.0
SWIR,2019-12-31,75454000.0
SWK,2016-12-31,1131800000.0
SWK,2017-12-30,637500000.0
SWK,2018-12-29,288700000.0
SWK,2019-12-28,297700000.0
SWKH,2016-12-31,32182000.0
SWKH,2017-12-31,30557000.0
SWKH,2018-12-31,20227000.0
SWKH,2019-12-31,11158000.0
SWKS,2016-09-30,1083800000.0
SWKS,2017-09-29,1616800000.0
SWKS,2018-09-28,733300000.0
SWKS,2019-09-27,851300000.0
SWM,2016-12-31,107400000.0
SWM,2017-12-31,106900000.0
SWM,2018-12-31,93800000.0
SWM,2019-12-31,103000000.0
SWN,2016-12-31,1423000000.0
SWN,2017-12-31,916000000.0
SWN,2018-12-31,201000000.0
SWN,2019-12-31,5000000.0
SWTX,2017-12-31,10271000.0
SWTX,2018-12-31,45648000.0
SWTX,2019-12-31,327652000.0
SWX,2016-12-31,28066000.0
SWX,2017-12-31,43622000.0
SWX,2018-12-31,85361000.0
SWX,2019-12-31,49539000.0
SWZ,2016-12-31,9533039.0
SWZ,2017-12-31,1573155.0
SWZ,2018-12-31,6401229.0
SWZ,2019-12-31,395340.0
SXC,2016-12-31,134000000.0
SXC,2017-12-31,120200000.0
SXC,2018-12-31,145700000.0
SXC,2019-12-31,97100000.0
SXI,2016-06-30,121988000.0
SXI,2017-06-30,88566000.0
SXI,2018-06-30,109602000.0
SXI,2019-06-30,93145000.0
SXT,2016-12-31,25865000.0
SXT,2017-12-31,29344000.0
SXT,2018-12-31,31901000.0
SXT,2019-12-31,21153000.0
SYBT,2016-12-31,41635000.0
SYBT,2017-12-31,131148000.0
SYBT,2018-12-31,189939000.0
SYBT,2019-12-31,238724000.0
SYBX,2016-12-31,14586000.0
SYBX,2017-12-31,58440000.0
SYBX,2018-12-31,11252000.0
SYBX,2019-12-31,26184000.0
SYF,2016-12-31,9321000000.0
SYF,2017-12-31,11602000000.0
SYF,2018-12-31,9396000000.0
SYF,2019-12-31,12147000000.0
SYK,2016-12-31,3316000000.0
SYK,2017-12-31,2542000000.0
SYK,2018-12-31,3616000000.0
SYK,2019-12-31,4337000000.0
SYKE,2016-12-31,266675000.0
SYKE,2017-12-31,343734000.0
SYKE,2018-12-31,128697000.0
SYKE,2019-12-31,127246000.0
SYN,2016-12-31,19055000.0
SYN,2017-12-31,17116000.0
SYN,2018-12-31,28918000.0
SYN,2019-12-31,15045000.0
SYNA,2016-06-25,352200000.0
SYNA,2017-06-24,367800000.0
SYNA,2018-06-30,301000000.0
SYNA,2019-06-29,327800000.0
SYNC,2016-12-31,14315000.0
SYNC,2017-12-31,22476000.0
SYNC,2018-12-31,15921000.0
SYNC,2019-12-31,10966000.0
SYNH,2016-12-31,102471000.0
SYNH,2017-12-31,321262000.0
SYNH,2018-12-31,153863000.0
SYNH,2019-12-31,163227000.0
SYNL,2016-12-31,62873.0
SYNL,2017-12-31,14706.0
SYNL,2018-12-31,2220000.0
SYNL,2019-12-31,626000.0
SYPR,2016-12-31,15270000.0
SYPR,2017-12-31,8144000.0
SYPR,2018-12-31,10704000.0
SYPR,2019-12-31,5095000.0
SYRS,2016-12-31,58588000.0
SYRS,2017-12-31,32205000.0
SYRS,2018-12-31,49886000.0
SYRS,2019-12-31,41441000.0
SYX,2016-12-31,149700000.0
SYX,2017-12-31,184500000.0
SYX,2018-12-31,295400000.0
SYX,2019-12-31,97200000.0
SYY,2016-07-02,3919300000.0
SYY,2017-07-01,869502000.0
SYY,2018-06-30,552325000.0
SYY,2019-06-29,513460000.0
T,2016-12-31,5788000000.0
T,2017-12-31,50498000000.0
T,2018-12-31,5204000000.0
T,2019-12-31,12130000000.0
TA,2016-12-31,61312000.0
TA,2017-12-31,35526000.0
TA,2018-12-31,314387000.0
TA,2019-12-31,17206000.0
TACO,2017-01-03,8795000.0
TACO,2018-01-02,6559000.0
TACO,2019-01-01,7153000.0
TACO,2019-12-31,1421000.0
TACT,2016-12-31,2503000.0
TACT,2017-12-31,5507000.0
TACT,2018-12-31,4691000.0
TACT,2019-12-31,4203000.0
TAIT,2016-12-31,4018000.0
TAIT,2017-12-31,3250000.0
TAIT,2018-12-31,4494000.0
TAIT,2019-12-31,5313000.0
TAL,2017-02-28,470217004.0
TAL,2018-02-28,711519000.0
TAL,2019-02-28,1247140000.0
TAL,2020-02-29,1873866000.0
TALO,2016-12-31,32231000.0
TALO,2017-12-31,32191000.0
TALO,2018-12-31,139914000.0
TALO,2019-12-31,87022000.0
TAOP,2015-12-31,3786846.0
TAOP,2016-12-31,3752375.0
TAOP,2017-12-31,3260808.0
TAOP,2018-12-31,1653260.0
TAP,2016-12-31,560900000.0
TAP,2017-12-31,418600000.0
TAP,2018-12-31,1057900000.0
TAP,2019-12-31,523400000.0
TARA,2017-12-31,4042896.0
TARA,2018-12-31,5549952.0
TARO,2017-03-31,600399000.0
TARO,2018-03-31,576611000.0
TARO,2019-03-31,567451000.0
TARO,2020-03-31,513354000.0
TAST,2017-01-01,2002000.0
TAST,2017-12-31,29412000.0
TAST,2018-12-30,4014000.0
TAST,2019-12-29,2974000.0
TAT,2016-12-31,10034000.0
TAT,2017-12-31,18926000.0
TAT,2018-12-31,9892000.0
TAT,2019-12-31,9664000.0
TATT,2016-12-31,21433000.0
TATT,2017-12-31,17514000.0
TATT,2018-12-31,15950000.0
TATT,2019-12-31,15959000.0
TAYD,2016-05-31,6086080.0
TAYD,2017-05-31,3324934.0
TAYD,2018-05-31,2858323.0
TAYD,2019-05-31,5071822.0
TBBK,2016-12-31,676760000.0
TBBK,2017-12-31,579923000.0
TBBK,2018-12-31,260102000.0
TBBK,2019-12-31,629772000.0
TBI,2017-01-01,34970000.0
TBI,2017-12-31,28780000.0
TBI,2018-12-30,46988000.0
TBI,2019-12-29,37608000.0
TBIO,2016-12-31,57729000.0
TBIO,2017-12-31,48058000.0
TBIO,2018-12-31,55199000.0
TBIO,2019-12-31,84580000.0
TBK,2016-12-31,114514000.0
TBK,2017-12-31,134129000.0
TBK,2018-12-31,234939000.0
TBK,2019-12-31,197880000.0
TBLT,2016-12-31,1333930.0
TBLT,2017-12-31,44348.0
TBLT,2018-12-31,5459884.0
TBLT,2019-12-31,25063.0
TBNK,2016-12-31,50573000.0
TBNK,2017-12-31,19289000.0
TBNK,2018-12-31,35163000.0
TBNK,2019-12-31,31306000.0
TBPH,2016-12-31,344709000.0
TBPH,2017-12-31,88980000.0
TBPH,2018-12-31,378021000.0
TBPH,2019-12-31,58064000.0
TCBI,2016-12-31,2592652000.0
TCBI,2017-12-31,2694291000.0
TCBI,2018-12-31,2911165000.0
TCBI,2019-12-31,4087883000.0
TCBK,2016-12-31,227429000.0
TCBK,2017-12-31,123360000.0
TCBK,2018-12-31,108216000.0
TCBK,2019-12-31,140137000.0
TCCO,2016-10-01,2589036.0
TCCO,2017-09-30,1283673.0
TCCO,2018-09-29,1982434.0
TCCO,2019-09-28,1593395.0
TCDA,2016-12-31,5682000.0
TCDA,2017-12-31,9774000.0
TCDA,2018-12-31,37172000.0
TCDA,2019-12-31,18574000.0
TCF,2016-12-31,454603000.0
TCF,2017-12-31,478282000.0
TCF,2018-12-31,442557000.0
TCF,2019-12-31,982771000.0
TCFC,2016-12-31,10163000.0
TCFC,2017-12-31,14502000.0
TCFC,2018-12-31,31736000.0
TCFC,2019-12-31,26469000.0
TCI,2016-12-31,17506000.0
TCI,2017-12-31,33563000.0
TCI,2018-12-31,36358000.0
TCI,2019-12-31,51179000.0
TCMD,2016-12-31,30701000.0
TCMD,2017-12-31,23968000.0
TCMD,2018-12-31,20099000.0
TCMD,2019-12-31,22770000.0
TCO,2016-12-31,40603000.0
TCO,2017-12-31,42499000.0
TCO,2018-12-31,48372000.0
TCO,2019-12-31,102762000.0
TCON,2016-12-31,35710000.0
TCON,2017-12-31,29467000.0
TCON,2018-12-31,25136000.0
TCON,2019-12-31,16412000.0
TCP,2016-12-31,64000000.0
TCP,2017-12-31,33000000.0
TCP,2018-12-31,33000000.0
TCP,2019-12-31,83000000.0
TCPC,2016-12-31,53579868.0
TCPC,2017-12-31,85827129.0
TCPC,2018-12-31,27920402.0
TCPC,2019-12-31,44848539.0
TCRD,2016-12-31,6376000.0
TCRD,2017-12-31,3617000.0
TCRD,2018-12-31,6860000.0
TCRD,2019-12-31,5890000.0
TCRR,2016-12-31,7992000.0
TCRR,2017-12-31,19811000.0
TCRR,2018-12-31,47674000.0
TCRR,2019-12-31,65296000.0
TCX,2016-12-31,15105075.0
TCX,2017-12-31,18049000.0
TCX,2018-12-31,12637000.0
TCX,2019-12-31,20393000.0
TDC,2016-12-31,974000000.0
TDC,2017-12-31,1089000000.0
TDC,2018-12-31,715000000.0
TDC,2019-12-31,494000000.0
TDG,2016-09-30,1586994000.0
TDG,2017-09-30,650561000.0
TDG,2018-09-30,2073017000.0
TDG,2019-09-30,1467486000.0
TDOC,2016-12-31,50015000.0
TDOC,2017-12-31,42817000.0
TDOC,2018-12-31,423989000.0
TDOC,2019-12-31,514353000.0
TDS,2016-12-31,900000000.0
TDS,2017-12-31,619000000.0
TDS,2018-12-31,921000000.0
TDS,2019-12-31,465000000.0
TDW,2017-03-31,706404000.0
TDW,2017-12-31,432035000.0
TDW,2018-12-31,371791000.0
TDW,2019-12-31,218290000.0
TDY,2017-01-01,98600000.0
TDY,2017-12-31,70900000.0
TDY,2018-12-30,142500000.0
TDY,2019-12-29,199500000.0
TEAM,2016-06-30,259709000.0
TEAM,2017-06-30,244420000.0
TEAM,2018-06-30,1410339000.0
TEAM,2019-06-30,1268441000.0
TECD,2017-01-31,2125591000.0
TECD,2018-01-31,955628000.0
TECD,2019-01-31,799123000.0
